action step s r x y
[return] 3794 3 0 100 70
[return] 3795 3 0 100 70
[return] 3796 3 0 100 70
[return] 3797 3 0 100 70
[return] 3798 3 0 100 70
[return] 3799 3 0 100 70
[return] 3800 3 0 100 70
[return] 3801 3 0 100 70
[return] 3802 3 0 100 70
[return] 3803 3 0 100 70
[return] 3804 3 0 100 70
[return] 3805 3 0 100 70
[return] 3806 3 0 100 70
[return] 3807 3 0 99 70
[return] 3808 1 0 98 70
[step] 3809 1 0 97 70
[step] 3810 1 0 96 70
[step] 3811 1 0 95 70
[step] 3812 1 0 94 70
[step] 3813 1 0 94 69
[step] 3814 2 0 93 69
[step] 3815 2 0 93 68
[step] 3816 2 0 93 69
[step] 3817 2 0 93 68
[step] 3818 2 0 94 68
[step] 3819 2 0 94 67
[step] 3820 2 0 94 68
[step] 3821 2 0 95 68
[step] 3822 1 0 95 69
[step] 3823 2 0 95 70
[step] 3824 2 0 96 70
[step] 3825 2 0 96 69
[step] 3826 2 0 97 69
[step] 3827 2 0 98 69
[step] 3828 1 0 98 70
[step] 3829 1 0 97 70
[step] 3830 1 0 96 70
[step] 3831 1 0 95 70
[step] 3832 1 0 94 70
[step] 3833 1 0 94 69
[step] 3834 1 0 93 69
[step] 3835 1 0 92 69
[step] 3836 1 0 91 69
[step] 3837 1 0 90 69
[step] 3838 1 0 90 70
[step] 3839 1 0 90 69
[step] 3840 1 0 89 69
[step] 3841 1 0 88 69
[step] 3842 1 0 87 69
[step] 3843 1 0 86 69
[step] 3844 1 0 85 69
[step] 3845 1 0 84 69
[step] 3846 1 0 83 69
[step] 3847 1 0 83 70
[step] 3848 1 0 82 70
[step] 3849 2 0 82 69
[step] 3850 2 0 83 69
[step] 3851 2 0 84 69
[step] 3852 2 0 84 68
[step] 3853 2 0 85 68
[step] 3854 2 0 85 67
[step] 3855 2 0 86 67
[step] 3856 2 0 87 67
[step] 3857 2 0 88 67
[step] 3858 2 0 89 67
[step] 3859 2 0 89 68
[step] 3860 2 0 90 68
[step] 3861 1 0 91 68
[step] 3862 1 0 90 68
[step] 3863 1 0 89 68
[step] 3864 1 0 89 69
[step] 3865 1 0 88 69
[step] 3866 1 0 88 68
[step] 3867 1 0 87 68
[step] 3868 1 0 87 67
[step] 3869 2 0 86 67
[step] 3870 2 0 86 66
[step] 3871 2 0 87 66
[step] 3872 2 0 88 66
[step] 3873 2 0 89 66
[step] 3874 1 0 89 67
[step] 3875 1 0 89 66
[step] 3876 2 0 88 66
[step] 3877 2 0 88 67
[step] 3878 2 0 88 68
[step] 3879 2 0 89 68
[step] 3880 2 0 90 68
[step] 3881 2 0 91 68
[step] 3882 2 0 91 67
[step] 3883 2 0 92 67
[step] 3884 2 0 93 67
[step] 3885 2 0 94 67
[step] 3886 2 0 95 67
[step] 3887 2 0 96 67
[step] 3888 2 0 97 67
[step] 3889 2 0 98 67
[step] 3890 2 0 99 67
[step] 3891 2 0 100 67
[return] 3892 3 0 100 67
[return] 3893 3 0 100 67
[return] 3894 3 0 100 67
[return] 3895 3 0 99 67
[return] 3896 1 0 98 67
[step] 3897 1 0 97 67
[step] 3898 1 0 97 66
[step] 3899 1 0 96 66
[step] 3900 1 0 95 66
[step] 3901 2 0 94 66
[step] 3902 2 0 94 65
[step] 3903 2 0 95 65
[step] 3904 2 0 96 65
[step] 3905 2 0 96 66
[step] 3906 2 0 97 66
[step] 3907 2 0 98 66
[step] 3908 1 0 99 66
[step] 3909 1 0 98 66
[step] 3910 1 0 97 66
[step] 3911 1 0 97 67
[step] 3912 1 0 96 67
[step] 3913 1 0 96 66
[step] 3914 1 0 95 66
[step] 3915 1 0 95 67
[step] 3916 1 0 95 66
[step] 3917 1 0 94 66
[step] 3918 1 0 93 66
[step] 3919 1 0 92 66
[step] 3920 1 0 91 66
[step] 3921 1 0 90 66
[step] 3922 1 0 90 65
[step] 3923 1 0 89 65
[step] 3924 1 0 88 65
[step] 3925 1 0 87 65
[step] 3926 1 0 86 65
[step] 3927 1 0 86 66
[step] 3928 1 0 86 67
[step] 3929 2 0 85 67
[step] 3930 2 0 86 67
[step] 3931 2 0 87 67
[step] 3932 2 0 87 66
[step] 3933 2 0 87 67
[step] 3934 1 0 88 67
[step] 3935 2 0 87 67
[step] 3936 2 0 87 68
[step] 3937 2 0 88 68
[step] 3938 2 0 88 69
[step] 3939 2 0 89 69
[step] 3940 2 0 90 69
[step] 3941 2 0 91 69
[step] 3942 2 0 91 70
[step] 3943 2 0 92 70
[step] 3944 1 0 93 70
[step] 3945 1 0 92 70
[step] 3946 1 0 91 70
[step] 3947 1 0 91 69
[step] 3948 1 0 91 68
[step] 3949 1 0 90 68
[step] 3950 1 0 89 68
[step] 3951 1 0 89 67
[step] 3952 1 0 89 66
[step] 3953 1 0 88 66
[step] 3954 1 0 87 66
[step] 3955 1 0 86 66
[step] 3956 1 0 86 65
[step] 3957 1 0 86 66
[step] 3958 1 0 85 66
[step] 3959 1 0 84 66
[step] 3960 1 0 83 66
[step] 3961 1 0 82 66
[step] 3962 1 0 81 66
[step] 3963 1 0 80 66
[step] 3964 1 0 80 67
[step] 3965 1 0 80 68
[step] 3966 1 0 79 68
[step] 3967 1 0 79 69
[step] 3968 1 0 78 69
[step] 3969 2 0 77 69
[step] 3970 2 0 77 68
[step] 3971 2 0 78 68
[step] 3972 2 0 79 68
[step] 3973 2 0 80 68
[step] 3974 1 0 81 68
[step] 3975 1 0 80 68
[step] 3976 1 0 79 68
[step] 3977 1 0 79 67
[step] 3978 1 0 78 67
[step] 3979 1 0 77 67
[step] 3980 1 0 76 67
[step] 3981 2 0 76 66
[step] 3982 2 0 77 66
[step] 3983 2 0 77 67
[step] 3984 2 0 78 67
[step] 3985 2 0 79 67
[step] 3986 2 0 80 67
[step] 3987 2 0 80 66
[step] 3988 2 0 80 65
[step] 3989 2 0 81 65
[step] 3990 2 0 82 65
[step] 3991 1 0 83 65
[step] 3992 1 0 82 65
[step] 3993 1 0 82 66
[step] 3994 1 0 81 66
[step] 3995 1 0 81 67
[step] 3996 1 0 80 67
[step] 3997 1 0 79 67
[step] 3998 2 0 78 67
[step] 3999 2 0 79 67
[step] 4000 2 0 79 66
[step] 4001 1 0 79 65
[step] 4002 1 0 78 65
[step] 4003 1 0 78 66
[step] 4004 1 0 78 65
[step] 4005 1 0 78 66
[step] 4006 1 0 77 66
[step] 4007 1 0 77 67
[step] 4008 1 0 76 67
[step] 4009 1 0 76 68
[step] 4010 1 0 75 68
[step] 4011 2 0 74 68
[step] 4012 2 0 75 68
[step] 4013 2 0 75 69
[step] 4014 1 0 76 69
[step] 4015 1 0 76 70
[step] 4016 1 0 75 70
[step] 4017 1 0 74 70
[step] 4018 1 0 74 69
[step] 4019 1 0 73 69
[step] 4020 1 0 72 69
[step] 4021 1 0 72 70
[step] 4022 1 0 71 70
[step] 4023 1 0 71 71
[step] 4024 1 0 70 71
[step] 4025 1 0 69 71
[step] 4026 1 0 68 71
[step] 4027 2 0 67 71
[step] 4028 2 0 68 71
[step] 4029 2 0 68 72
[step] 4030 2 0 69 72
[step] 4031 2 0 69 71
[step] 4032 2 0 70 71
[step] 4033 1 0 71 71
[step] 4034 1 0 70 71
[step] 4035 1 0 69 71
[step] 4036 1 0 68 71
[step] 4037 1 0 68 72
[step] 4038 1 0 67 72
[step] 4039 1 0 66 72
[step] 4040 1 0 66 73
[step] 4041 2 0 65 73
[step] 4042 2 0 66 73
[step] 4043 2 0 66 74
[step] 4044 2 0 67 74
[step] 4045 2 0 68 74
[step] 4046 2 0 69 74
[step] 4047 2 0 70 74
[step] 4048 1 0 71 74
[step] 4049 2 0 71 73
[step] 4050 2 0 72 73
[step] 4051 2 0 73 73
[step] 4052 2 0 73 74
[step] 4053 2 0 74 74
[step] 4054 2 0 74 73
[step] 4055 2 0 75 73
[step] 4056 2 0 75 74
[step] 4057 2 0 76 74
[step] 4058 1 0 77 74
[step] 4059 1 0 76 74
[step] 4060 1 0 75 74
[step] 4061 1 0 75 73
[step] 4062 2 0 75 74
[step] 4063 2 0 76 74
[step] 4064 2 0 77 74
[step] 4065 2 0 78 74
[step] 4066 1 0 78 75
[step] 4067 1 0 77 75
[step] 4068 1 0 76 75
[step] 4069 1 0 75 75
[step] 4070 1 0 74 75
[step] 4071 1 0 73 75
[step] 4072 1 0 72 75
[step] 4073 2 0 71 75
[step] 4074 2 0 72 75
[step] 4075 2 0 73 75
[step] 4076 2 0 74 75
[step] 4077 2 0 75 75
[step] 4078 2 0 76 75
[step] 4079 2 0 76 76
[step] 4080 2 0 77 76
[step] 4081 2 0 78 76
[step] 4082 1 0 79 76
[step] 4083 1 0 79 75
[step] 4084 1 0 78 75
[step] 4085 1 0 78 76
[step] 4086 1 0 78 77
[step] 4087 1 0 77 77
[step] 4088 1 0 76 77
[step] 4089 1 0 75 77
[step] 4090 1 0 75 78
[step] 4091 1 0 74 78
[step] 4092 1 0 73 78
[step] 4093 2 0 72 78
[step] 4094 2 0 73 78
[step] 4095 2 0 74 78
[step] 4096 2 0 74 79
[step] 4097 1 0 75 79
[step] 4098 1 0 74 79
[step] 4099 1 0 73 79
[step] 4100 1 0 72 79
[step] 4101 1 0 71 79
[step] 4102 1 0 70 79
[step] 4103 1 0 69 79
[step] 4104 2 0 68 79
[step] 4105 2 0 69 79
[step] 4106 1 0 70 79
[step] 4107 1 0 69 79
[step] 4108 1 0 68 79
[step] 4109 1 0 67 79
[step] 4110 1 0 66 79
[step] 4111 1 0 65 79
[step] 4112 2 0 64 79
[step] 4113 2 0 65 79
[step] 4114 2 0 66 79
[step] 4115 2 0 66 78
[step] 4116 2 0 67 78
[step] 4117 2 0 68 78
[step] 4118 2 0 68 77
[step] 4119 2 0 69 77
[step] 4120 1 0 70 77
[step] 4121 1 0 70 78
[step] 4122 1 0 69 78
[step] 4123 1 0 68 78
[step] 4124 1 0 68 77
[step] 4125 1 0 67 77
[step] 4126 1 0 66 77
[step] 4127 1 0 65 77
[step] 4128 1 0 65 76
[step] 4129 1 0 64 76
[step] 4130 1 0 63 76
[step] 4131 1 0 62 76
[step] 4132 1 0 62 75
[step] 4133 1 0 62 74
[step] 4134 1 0 62 75
[step] 4135 1 0 61 75
[step] 4136 1 0 61 74
[step] 4137 1 0 60 74
[step] 4138 1 0 59 74
[step] 4139 1 0 58 74
[step] 4140 1 0 57 74
[step] 4141 1 0 57 73
[step] 4142 1 0 56 73
[step] 4143 1 0 55 73
[step] 4144 1 0 54 73
[step] 4145 1 0 54 74
[step] 4146 1 0 54 75
[step] 4147 2 0 53 75
[step] 4148 2 0 54 75
[step] 4149 2 0 55 75
[step] 4150 2 0 56 75
[step] 4151 2 0 56 74
[step] 4152 2 0 57 74
[step] 4153 2 0 58 74
[step] 4154 2 0 59 74
[step] 4155 2 0 59 73
[step] 4156 2 0 60 73
[step] 4157 2 0 61 73
[step] 4158 2 0 62 73
[step] 4159 2 0 62 74
[step] 4160 1 0 63 74
[step] 4161 1 0 63 73
[step] 4162 1 0 63 72
[step] 4163 1 0 62 72
[step] 4164 1 0 62 73
[step] 4165 1 0 61 73
[step] 4166 1 0 60 73
[step] 4167 1 0 59 73
[step] 4168 1 0 58 73
[step] 4169 1 0 58 74
[step] 4170 1 0 57 74
[step] 4171 2 0 56 74
[step] 4172 2 0 57 74
[step] 4173 2 0 58 74
[step] 4174 2 0 59 74
[step] 4175 2 0 59 73
[step] 4176 2 0 60 73
[step] 4177 2 0 60 74
[step] 4178 1 0 60 73
[step] 4179 1 0 60 74
[step] 4180 1 0 59 74
[step] 4181 1 0 58 74
[step] 4182 1 0 57 74
[step] 4183 1 0 56 74
[step] 4184 1 0 55 74
[step] 4185 1 0 54 74
[step] 4186 1 0 53 74
[step] 4187 1 0 52 74
[step] 4188 1 0 51 74
[step] 4189 1 0 50 74
[step] 4190 1 0 49 74
[step] 4191 1 0 48 74
[step] 4192 1 0 48 73
[step] 4193 1 0 48 74
[step] 4194 2 0 48 75
[step] 4195 2 0 48 74
[step] 4196 2 0 49 74
[step] 4197 2 0 49 75
[step] 4198 2 0 49 76
[step] 4199 2 0 49 75
[step] 4200 2 0 49 74
[step] 4201 2 0 50 74
[step] 4202 2 0 50 75
[step] 4203 2 0 51 75
[step] 4204 2 0 51 74
[step] 4205 2 0 52 74
[step] 4206 2 0 52 75
[step] 4207 2 0 53 75
[step] 4208 2 0 53 74
[step] 4209 2 0 54 74
[step] 4210 2 0 54 75
[step] 4211 2 0 55 75
[step] 4212 2 0 56 75
[step] 4213 1 0 57 75
[step] 4214 1 0 56 75
[step] 4215 1 0 55 75
[step] 4216 1 0 55 76
[step] 4217 1 0 54 76
[step] 4218 1 0 53 76
[step] 4219 1 0 52 76
[step] 4220 1 0 51 76
[step] 4221 1 0 50 76
[step] 4222 1 0 49 76
[step] 4223 1 0 48 76
[step] 4224 1 0 47 76
[step] 4225 1 0 46 76
[step] 4226 2 0 46 75
[step] 4227 2 0 46 76
[step] 4228 1 0 47 76
[step] 4229 1 0 46 76
[step] 4230 1 0 45 76
[step] 4231 1 0 45 75
[step] 4232 1 0 44 75
[step] 4233 1 0 44 76
[step] 4234 1 0 44 77
[step] 4235 1 0 43 77
[step] 4236 1 0 42 77
[step] 4237 1 0 42 78
[step] 4238 1 0 41 78
[step] 4239 1 0 40 78
[step] 4240 1 0 40 77
[step] 4241 1 0 39 77
[step] 4242 1 0 38 77
[step] 4243 2 0 38 78
[step] 4244 2 0 39 78
[step] 4245 2 0 40 78
[step] 4246 2 0 41 78
[step] 4247 2 0 42 78
[step] 4248 2 0 43 78
[step] 4249 2 0 43 79
[step] 4250 2 0 44 79
[step] 4251 2 0 45 79
[step] 4252 2 0 46 79
[step] 4253 2 0 47 79
[step] 4254 2 0 47 78
[step] 4255 2 0 48 78
[step] 4256 2 0 49 78
[step] 4257 2 0 50 78
[step] 4258 2 0 51 78
[step] 4259 2 0 52 78
[step] 4260 2 0 53 78
[step] 4261 2 0 53 79
[step] 4262 2 0 54 79
[step] 4263 2 0 54 78
[step] 4264 2 0 55 78
[step] 4265 2 0 55 79
[step] 4266 2 0 56 79
[step] 4267 2 0 56 78
[step] 4268 2 0 57 78
[step] 4269 2 0 58 78
[step] 4270 2 0 59 78
[step] 4271 2 0 60 78
[step] 4272 2 0 61 78
[step] 4273 2 0 61 77
[step] 4274 2 0 61 76
[step] 4275 2 0 61 75
[step] 4276 2 0 62 75
[step] 4277 2 0 63 75
[step] 4278 2 0 63 76
[step] 4279 2 0 63 77
[step] 4280 2 0 64 77
[step] 4281 2 0 64 78
[step] 4282 2 0 64 79
[step] 4283 2 0 65 79
[step] 4284 2 0 66 79
[step] 4285 2 0 67 79
[step] 4286 1 0 68 79
[step] 4287 1 0 67 79
[step] 4288 1 0 66 79
[step] 4289 1 0 65 79
[step] 4290 1 0 64 79
[step] 4291 1 0 64 78
[step] 4292 1 0 64 79
[step] 4293 1 0 63 79
[step] 4294 1 0 63 80
[step] 4295 1 0 62 80
[step] 4296 1 0 61 80
[step] 4297 1 0 60 80
[step] 4298 2 0 59 80
[step] 4299 2 0 60 80
[step] 4300 2 0 61 80
[step] 4301 2 0 61 81
[step] 4302 2 0 62 81
[step] 4303 2 0 63 81
[step] 4304 2 0 63 80
[step] 4305 1 0 64 80
[step] 4306 1 0 64 81
[step] 4307 1 0 63 81
[step] 4308 1 0 62 81
[step] 4309 1 0 62 80
[step] 4310 1 0 61 80
[step] 4311 1 0 60 80
[step] 4312 1 0 60 81
[step] 4313 1 0 60 80
[step] 4314 2 0 59 80
[step] 4315 1 0 60 80
[step] 4316 1 0 59 80
[step] 4317 1 0 58 80
[step] 4318 1 0 58 81
[step] 4319 1 0 57 81
[step] 4320 1 0 57 82
[step] 4321 1 0 56 82
[step] 4322 1 0 55 82
[step] 4323 1 0 55 81
[step] 4324 2 0 55 82
[step] 4325 2 0 56 82
[step] 4326 2 0 57 82
[step] 4327 2 0 58 82
[step] 4328 2 0 58 83
[step] 4329 2 0 59 83
[step] 4330 2 0 59 82
[step] 4331 2 0 60 82
[step] 4332 2 0 61 82
[step] 4333 2 0 61 81
[step] 4334 2 0 62 81
[step] 4335 2 0 62 82
[step] 4336 2 0 63 82
[step] 4337 2 0 64 82
[step] 4338 2 0 65 82
[step] 4339 2 0 65 81
[step] 4340 2 0 65 80
[step] 4341 2 0 66 80
[step] 4342 2 0 67 80
[step] 4343 2 0 68 80
[step] 4344 2 0 68 81
[step] 4345 2 0 68 80
[step] 4346 2 0 68 81
[step] 4347 2 0 69 81
[step] 4348 2 0 69 80
[step] 4349 2 0 70 80
[step] 4350 2 0 71 80
[step] 4351 2 0 71 81
[step] 4352 2 0 72 81
[step] 4353 2 0 72 82
[step] 4354 2 0 72 81
[step] 4355 2 0 72 82
[step] 4356 2 0 73 82
[step] 4357 1 0 74 82
[step] 4358 1 0 74 83
[step] 4359 1 0 73 83
[step] 4360 1 0 72 83
[step] 4361 1 0 72 82
[step] 4362 1 0 72 81
[step] 4363 2 0 72 82
[step] 4364 2 0 72 83
[step] 4365 2 0 72 82
[step] 4366 1 0 73 82
[step] 4367 2 0 72 82
[step] 4368 2 0 73 82
[step] 4369 1 0 74 82
[step] 4370 2 0 73 82
[step] 4371 2 0 74 82
[step] 4372 1 0 75 82
[step] 4373 1 0 75 83
[step] 4374 2 0 75 84
[step] 4375 2 0 75 85
[step] 4376 2 0 76 85
[step] 4377 1 0 76 84
[step] 4378 1 0 76 85
[step] 4379 1 0 76 84
[step] 4380 1 0 76 83
[step] 4381 1 0 75 83
[step] 4382 1 0 75 82
[step] 4383 1 0 74 82
[step] 4384 1 0 73 82
[step] 4385 1 0 73 81
[step] 4386 1 0 72 81
[step] 4387 1 0 71 81
[step] 4388 1 0 70 81
[step] 4389 1 0 70 82
[step] 4390 1 0 69 82
[step] 4391 1 0 68 82
[step] 4392 1 0 67 82
[step] 4393 1 0 67 83
[step] 4394 1 0 67 84
[step] 4395 1 0 66 84
[step] 4396 1 0 65 84
[step] 4397 1 0 65 83
[step] 4398 1 0 64 83
[step] 4399 1 0 63 83
[step] 4400 1 0 63 84
[step] 4401 1 0 63 83
[step] 4402 1 0 63 84
[step] 4403 1 0 63 85
[step] 4404 1 0 62 85
[step] 4405 1 0 61 85
[step] 4406 1 0 60 85
[step] 4407 2 0 59 85
[step] 4408 2 0 60 85
[step] 4409 2 0 60 86
[step] 4410 2 0 60 85
[step] 4411 2 0 61 85
[step] 4412 2 0 62 85
[step] 4413 2 0 63 85
[step] 4414 2 0 63 84
[step] 4415 2 0 64 84
[step] 4416 2 0 64 85
[step] 4417 2 0 65 85
[step] 4418 2 0 66 85
[step] 4419 2 0 66 84
[step] 4420 2 0 66 85
[step] 4421 2 0 66 84
[step] 4422 2 0 67 84
[step] 4423 2 0 68 84
[step] 4424 2 0 69 84
[step] 4425 2 0 70 84
[step] 4426 2 0 71 84
[step] 4427 2 0 71 85
[step] 4428 2 0 72 85
[step] 4429 2 0 72 84
[step] 4430 2 0 73 84
[step] 4431 2 0 74 84
[step] 4432 2 0 74 85
[step] 4433 2 0 75 85
[step] 4434 2 0 76 85
[step] 4435 2 0 77 85
[step] 4436 2 0 78 85
[step] 4437 1 0 78 84
[step] 4438 1 0 78 85
[step] 4439 1 0 78 84
[step] 4440 1 0 78 85
[step] 4441 1 0 78 84
[step] 4442 1 0 78 83
[step] 4443 1 0 77 83
[step] 4444 1 0 76 83
[step] 4445 1 0 76 84
[step] 4446 1 0 75 84
[step] 4447 2 0 75 83
[step] 4448 2 0 76 83
[step] 4449 2 0 76 84
[step] 4450 2 0 77 84
[step] 4451 2 0 77 85
[step] 4452 2 0 78 85
[step] 4453 2 0 78 84
[step] 4454 2 0 79 84
[step] 4455 2 0 80 84
[step] 4456 2 0 81 84
[step] 4457 2 0 82 84
[step] 4458 2 0 83 84
[step] 4459 2 0 84 84
[step] 4460 2 0 84 83
[step] 4461 2 0 85 83
[step] 4462 2 0 85 82
[step] 4463 2 0 86 82
[step] 4464 2 0 87 82
[step] 4465 2 0 88 82
[step] 4466 2 0 89 82
[step] 4467 2 0 89 83
[step] 4468 2 0 90 83
[step] 4469 2 0 91 83
[step] 4470 2 0 91 84
[step] 4471 2 0 92 84
[step] 4472 2 0 92 85
[step] 4473 2 0 93 85
[step] 4474 2 0 93 84
[step] 4475 2 0 94 84
[step] 4476 2 0 95 84
[step] 4477 2 0 96 84
[step] 4478 2 0 97 84
[step] 4479 2 0 98 84
[step] 4480 2 0 99 84
[step] 4481 2 0 100 84
[return] 4482 3 0 100 84
[return] 4483 3 0 100 84
[return] 4484 3 0 100 84
[return] 4485 3 0 100 84
[return] 4486 3 0 100 84
[return] 4487 3 0 100 84
[return] 4488 3 0 100 84
[return] 4489 3 0 100 84
[return] 4490 3 0 100 84
[return] 4491 3 0 100 84
[return] 4492 3 0 100 84
[return] 4493 3 0 100 84
[return] 4494 3 0 100 84
[return] 4495 3 0 100 84
[return] 4496 3 0 100 84
[return] 4497 3 0 100 84
[return] 4498 3 0 100 84
[return] 4499 3 0 100 84
[return] 4500 3 0 100 84
[return] 4501 3 0 100 84
[return] 4502 3 0 100 84
[return] 4503 3 0 100 84
[return] 4504 3 0 100 84
[return] 4505 3 0 100 84
[return] 4506 3 0 100 84
[return] 4507 3 0 100 84
[return] 4508 3 0 100 84
[return] 4509 3 0 100 84
[return] 4510 3 0 100 84
[return] 4511 3 0 99 84
[return] 4512 1 0 98 84
[step] 4513 1 0 97 84
[step] 4514 1 0 97 83
[step] 4515 1 0 96 83
[step] 4516 1 0 96 84
[step] 4517 1 0 95 84
[step] 4518 1 0 95 85
[step] 4519 1 0 94 85
[step] 4520 1 0 93 85
[step] 4521 1 0 92 85
[step] 4522 1 0 91 85
[step] 4523 1 0 91 86
[step] 4524 1 0 90 86
[step] 4525 1 0 90 87
[step] 4526 1 0 90 86
[step] 4527 1 0 90 85
[step] 4528 1 0 89 85
[step] 4529 1 0 88 85
[step] 4530 1 0 88 86
[step] 4531 1 0 87 86
[step] 4532 1 0 86 86
[step] 4533 1 0 85 86
[step] 4534 1 0 84 86
[step] 4535 1 0 84 85
[step] 4536 1 0 84 84
[step] 4537 1 0 83 84
[step] 4538 1 0 82 84
[step] 4539 1 0 82 83
[step] 4540 1 0 81 83
[step] 4541 1 0 81 84
[step] 4542 1 0 81 83
[step] 4543 1 0 80 83
[step] 4544 1 0 79 83
[step] 4545 1 0 79 82
[step] 4546 1 0 78 82
[step] 4547 1 0 77 82
[step] 4548 1 0 76 82
[step] 4549 1 0 76 83
[step] 4550 2 0 75 83
[step] 4551 2 0 76 83
[step] 4552 2 0 77 83
[step] 4553 2 0 78 83
[step] 4554 2 0 79 83
[step] 4555 2 0 80 83
[step] 4556 2 0 81 83
[step] 4557 1 0 82 83
[step] 4558 2 0 81 83
[step] 4559 2 0 81 84
[step] 4560 2 0 82 84
[step] 4561 2 0 83 84
[step] 4562 2 0 84 84
[step] 4563 2 0 85 84
[step] 4564 1 0 85 85
[step] 4565 1 0 84 85
[step] 4566 1 0 84 84
[step] 4567 1 0 84 85
[step] 4568 1 0 83 85
[step] 4569 2 0 82 85
[step] 4570 1 0 82 86
[step] 4571 1 0 82 87
[step] 4572 1 0 81 87
[step] 4573 1 0 80 87
[step] 4574 1 0 79 87
[step] 4575 1 0 78 87
[step] 4576 1 0 78 88
[step] 4577 1 0 77 88
[step] 4578 1 0 76 88
[step] 4579 1 0 75 88
[step] 4580 1 0 75 87
[step] 4581 1 0 74 87
[step] 4582 1 0 73 87
[step] 4583 1 0 73 88
[step] 4584 1 0 72 88
[step] 4585 1 0 71 88
[step] 4586 1 0 70 88
[step] 4587 1 0 69 88
[step] 4588 1 0 68 88
[step] 4589 1 0 67 88
[step] 4590 1 0 66 88
[step] 4591 1 0 65 88
[step] 4592 1 0 64 88
[step] 4593 1 0 63 88
[step] 4594 1 0 62 88
[step] 4595 1 0 61 88
[step] 4596 1 0 60 88
[step] 4597 1 0 59 88
[step] 4598 1 0 58 88
[step] 4599 1 0 57 88
[step] 4600 1 0 56 88
[step] 4601 1 0 55 88
[step] 4602 1 0 55 89
[step] 4603 1 0 54 89
[step] 4604 1 0 53 89
[step] 4605 1 0 52 89
[step] 4606 1 0 51 89
[step] 4607 1 0 50 89
[step] 4608 1 0 50 88
[step] 4609 1 0 49 88
[step] 4610 1 0 48 88
[step] 4611 1 0 47 88
[step] 4612 1 0 47 87
[step] 4613 1 0 47 88
[step] 4614 1 0 47 87
[step] 4615 1 0 46 87
[step] 4616 1 0 46 88
[step] 4617 1 0 46 87
[step] 4618 1 0 45 87
[step] 4619 1 0 45 86
[step] 4620 1 0 44 86
[step] 4621 2 0 44 87
[step] 4622 2 0 45 87
[step] 4623 2 0 45 88
[step] 4624 2 0 46 88
[step] 4625 2 0 47 88
[step] 4626 2 0 48 88
[step] 4627 2 0 49 88
[step] 4628 2 0 50 88
[step] 4629 2 0 50 89
[step] 4630 2 0 51 89
[step] 4631 1 0 52 89
[step] 4632 1 0 52 88
[step] 4633 1 0 51 88
[step] 4634 1 0 50 88
[step] 4635 1 0 50 89
[step] 4636 1 0 49 89
[step] 4637 1 0 48 89
[step] 4638 1 0 47 89
[step] 4639 1 0 46 89
[step] 4640 1 0 45 89
[step] 4641 1 0 44 89
[step] 4642 1 0 43 89
[step] 4643 1 0 42 89
[step] 4644 1 0 41 89
[step] 4645 1 0 40 89
[step] 4646 2 0 39 89
[step] 4647 2 0 40 89
[step] 4648 2 0 41 89
[step] 4649 2 0 42 89
[step] 4650 1 0 43 89
[step] 4651 1 0 42 89
[step] 4652 1 0 41 89
[step] 4653 1 0 40 89
[step] 4654 1 0 40 88
[step] 4655 1 0 39 88
[step] 4656 1 0 38 88
[step] 4657 1 0 37 88
[step] 4658 1 0 36 88
[step] 4659 1 0 35 88
[step] 4660 1 0 35 87
[step] 4661 1 0 34 87
[step] 4662 1 0 33 87
[step] 4663 1 0 32 87
[step] 4664 1 0 32 86
[step] 4665 1 0 31 86
[step] 4666 1 0 30 86
[step] 4667 1 0 30 85
[step] 4668 1 0 29 85
[step] 4669 1 0 29 84
[step] 4670 2 0 29 85
[step] 4671 2 0 30 85
[step] 4672 2 0 31 85
[step] 4673 2 0 32 85
[step] 4674 1 0 33 85
[step] 4675 1 0 33 84
[step] 4676 1 0 32 84
[step] 4677 1 0 31 84
[step] 4678 2 0 30 84
[step] 4679 2 0 30 85
[step] 4680 2 0 31 85
[step] 4681 2 0 32 85
[step] 4682 2 0 33 85
[step] 4683 2 0 33 84
[step] 4684 2 0 34 84
[step] 4685 2 0 35 84
[step] 4686 2 0 36 84
[step] 4687 2 0 37 84
[step] 4688 2 0 38 84
[step] 4689 1 0 39 84
[step] 4690 1 0 38 84
[step] 4691 1 0 38 85
[step] 4692 1 0 38 84
[step] 4693 2 0 37 84
[step] 4694 2 0 38 84
[step] 4695 2 0 39 84
[step] 4696 2 0 40 84
[step] 4697 1 0 41 84
[step] 4698 1 0 41 85
[step] 4699 1 0 41 86
[step] 4700 1 0 40 86
[step] 4701 1 0 39 86
[step] 4702 1 0 39 85
[step] 4703 2 0 38 85
[step] 4704 2 0 39 85
[step] 4705 2 0 40 85
[step] 4706 2 0 41 85
[step] 4707 2 0 41 84
[step] 4708 2 0 42 84
[step] 4709 1 0 42 83
[step] 4710 2 0 42 84
[step] 4711 2 0 43 84
[step] 4712 2 0 44 84
[step] 4713 2 0 45 84
[step] 4714 2 0 46 84
[step] 4715 2 0 47 84
[step] 4716 2 0 47 83
[step] 4717 2 0 48 83
[step] 4718 2 0 49 83
[step] 4719 1 0 49 82
[step] 4720 1 0 48 82
[step] 4721 1 0 47 82
[step] 4722 1 0 46 82
[step] 4723 1 0 45 82
[step] 4724 1 0 45 81
[step] 4725 1 0 45 82
